Unnamed: 0,title,artist,url,title_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
311492,out of sight (feat. 2 Chainz),RUN THE JEWELS,https://open.spotify.com/track/2uxudaBcJamtfgvUjSDdkZ,2uxudaBcJamtfgvUjSDdkZ,0.584,0.722,9,-7.733,1,0.28,0.0183,1.41e-05,0.143,0.685,87.551,201133,4
311472,goonies vs. E.T.,RUN THE JEWELS,https://open.spotify.com/track/3tDIjnh6wdwMWDHRHF97XC,3tDIjnh6wdwMWDHRHF97XC,0.773,0.61,2,-8.004,1,0.123,0.0169,9.27e-06,0.118,0.191,116.052,183173,4
311737,Deep End Freestyle,"SLEEPY HALLOW, FOUSHEÉ",https://open.spotify.com/track/2AlYncTpVHKwHb55F9lF6O,2AlYncTpVHKwHb55F9lF6O,0.868,0.479,4,-6.687,0,0.445,0.703,0,0.102,0.776,133.928,115200,4
311959,Black (feat. A$AP Ferg),BUDDY,https://open.spotify.com/track/5MYtu5scs1iz02AVLPLKJc,5MYtu5scs1iz02AVLPLKJc,0.884,0.646,11,-6.864,0,0.4,0.363,0,0.0997,0.869,156.027,232640,4
312519,Do It,CHLOE X HALLE,https://open.spotify.com/track/1bRjwdtScY2eMe9uMmsOkG,1bRjwdtScY2eMe9uMmsOkG,0.701,0.668,5,-7.287,0,0.0516,0.0916,2.09e-06,0.111,0.553,82.978,176787,4
313573,The Bones,MAREN MORRIS,https://open.spotify.com/track/7yFhA2fUsL2oIMWlw5DaHQ,7yFhA2fUsL2oIMWlw5DaHQ,0.612,0.57,11,-6.642,0,0.0347,0.278,0,0.0963,0.334,77.004,197293,4
313478,Prospect (ft. Lil Baby),IANN DIOR,https://open.spotify.com/track/4iHSE5R1U8jf84tRn52xRt,4iHSE5R1U8jf84tRn52xRt,0.816,0.579,1,-6.097,1,0.0867,0.203,0,0.127,0.43,120.078,226314,4
314730,Hatchback,COCHISE,https://open.spotify.com/track/2TC0UrhFXiJWH5HWO9bUVq,2TC0UrhFXiJWH5HWO9bUVq,0.734,0.693,2,-6.227,0,0.056,0.0232,0,0.225,0.332,78.005,149145,4
314776,MAMACITA,"BLACK EYED PEAS, OZUNA, J. REY SOUL",https://open.spotify.com/track/2g1ukx0VolwI31t8z5vprw,2g1ukx0VolwI31t8z5vprw,0.88,0.63,2,-6.945,1,0.0469,0.194,0.000565,0.0939,0.447,105.001,251429,4
315375,Bleed,A BOOGIE WIT DA HOODIE,https://open.spotify.com/track/5XzombolzpiaOSTdj1W0VS,5XzombolzpiaOSTdj1W0VS,0.698,0.572,2,-7.735,1,0.198,0.135,0,0.154,0.391,71.446,176959,4
315351,MAMACITA,"BLACK EYED PEAS, OZUNA, J. REY SOUL",https://open.spotify.com/track/04YutdH0j1INpsva3gOipt,04YutdH0j1INpsva3gOipt,0.878,0.626,2,-6.945,1,0.0476,0.19,0.000731,0.0939,0.427,105.046,251429,4
315439,I Hope,GABBY BARRETT,https://open.spotify.com/track/23T0OX7QOiIUFShSzbJ5Uo,23T0OX7QOiIUFShSzbJ5Uo,0.466,0.536,6,-6.227,1,0.0429,0.0951,0,0.114,0.377,75.998,210773,4
315277,Body,JORDAN SUASTE,https://open.spotify.com/track/6wQgV6ZYt1snXyQV69mGT4,6wQgV6ZYt1snXyQV69mGT4,0.452,0.325,4,-8.687,0,0.0337,0.627,0,0.0645,0.33,97.987,205402,4
315475,MAMACITA,"BLACK EYED PEAS, OZUNA, J. REY SOUL",https://open.spotify.com/track/24IgCW19L8lXKyFZwzFtD3,24IgCW19L8lXKyFZwzFtD3,0.88,0.626,2,-7.062,1,0.0473,0.19,0.000755,0.094,0.441,105.01,251429,4
315776,Hard For Me,MICHELE MORRONE,https://open.spotify.com/track/3nrxsQEntBXdY5JoqA39ES,3nrxsQEntBXdY5JoqA39ES,0.505,0.293,10,-11.766,0,0.0345,0.813,0,0.0983,0.16,81.938,177947,4
315965,Hood Baby,KBFR,https://open.spotify.com/track/018pMkBnWM0DBeH1ChL06R,018pMkBnWM0DBeH1ChL06R,0.968,0.451,2,-14.386,1,0.538,0.0847,1.98e-05,0.092,0.788,126.069,110132,4
316986,So We Won't Forget,KHRUANGBIN,https://open.spotify.com/track/6dw8ETrtlFSrkzw6W8cWxN,6dw8ETrtlFSrkzw6W8cWxN,0.647,0.414,2,-13.219,1,0.0985,0.0309,0.85,0.183,0.967,101.301,298333,4
317295,How You Like That,BLACKPINK,https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3,3vAn0qZzdyuHamcrpkfiX3,0.828,0.782,11,-4.014,1,0.0918,0.0694,3.41e-05,0.0544,0.351,130.013,181264,4
317725,As the World Caves In,MATT MALTESE,https://open.spotify.com/track/4JE6agBLHGA5TaF6FlqfBD,4JE6agBLHGA5TaF6FlqfBD,0.331,0.45,10,-5.362,1,0.034,0.365,0.00464,0.22,0.18,123.829,218755,4
318139,Gimme Love,JOJI,https://open.spotify.com/track/7AoeZsOn7vyWUL6p8TEHf8,7AoeZsOn7vyWUL6p8TEHf8,0.484,0.632,5,-6.917,1,0.0976,0.695,0.0243,0.209,0.0736,126.384,214558,3
318860,Heat Waves,GLASS ANIMALS,https://open.spotify.com/track/6CDzDgIUqeDY5g8ujExx2f,6CDzDgIUqeDY5g8ujExx2f,0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,238805,4
319115,September,"EARTH, WIND & FIRE",https://open.spotify.com/track/4f2GB5ZC7vOUYPAg69N2Xw,4f2GB5ZC7vOUYPAg69N2Xw,0.684,0.864,9,-4.819,1,0.0312,0.131,0.00526,0.344,0.978,125.395,221520,4
319082,God Bless The U.S.A.,LEE GREENWOOD,https://open.spotify.com/track/623lYBOJ7bLwh1bu3yeN5V,623lYBOJ7bLwh1bu3yeN5V,0.299,0.422,5,-9.977,1,0.0285,0.0873,0,0.182,0.168,67.797,191600,4
319192,God's Country,BLAKE SHELTON,https://open.spotify.com/track/4TCeFZNjGNQIpCuZmJkkE2,4TCeFZNjGNQIpCuZmJkkE2,0.536,0.754,10,-5.102,1,0.0399,0.0597,4.92e-06,0.118,0.212,139.988,204800,4
319627,Life's A Mess (feat. Halsey),JUICE WRLD,https://open.spotify.com/track/1yHdZ9S6rBlNPH3LDNMy2P,1yHdZ9S6rBlNPH3LDNMy2P,0.636,0.448,1,-8.969,1,0.0359,0.335,0,0.17,0.186,143.124,202206,4
319662,I See Red,EVERYBODY LOVES AN OUTLAW,https://open.spotify.com/track/5MAK1nd8R6PWnle1Q1WJvh,5MAK1nd8R6PWnle1Q1WJvh,0.509,0.448,4,-7.552,0,0.0357,0.00713,0.0137,0.244,0.221,156.909,230613,3
320194,Come & Go (with Marshmello),JUICE WRLD,https://open.spotify.com/track/4Lxseh0wN7N0ljiOh8KwbU,4Lxseh0wN7N0ljiOh8KwbU,0.625,0.811,0,-5.183,1,0.0659,0.0173,0,0.16,0.532,144.994,205485,4
320673,Come & Go (with Marshmello),JUICE WRLD,https://open.spotify.com/track/7y7w4tl4MaRC2UMEj1mPtr,7y7w4tl4MaRC2UMEj1mPtr,0.625,0.814,0,-5.181,1,0.0657,0.0172,0,0.158,0.535,144.991,205485,4
320675,Wishing Well,JUICE WRLD,https://open.spotify.com/track/6o3QUC5oAE4g6WxRIFcZtb,6o3QUC5oAE4g6WxRIFcZtb,0.65,0.613,9,-6.13,0,0.128,0.00336,0,0.267,0.0804,149.972,194621,4
320676,Righteous,JUICE WRLD,https://open.spotify.com/track/615vw74T1NebV8pKoutm2J,615vw74T1NebV8pKoutm2J,0.706,0.625,0,-7.426,1,0.0314,0.0417,0,0.129,0.225,142.948,242181,4
320678,Tell Me U Luv Me (with Trippie Redd),JUICE WRLD,https://open.spotify.com/track/7iIzwqG5UxPYwTYUUK4pzU,7iIzwqG5UxPYwTYUUK4pzU,0.66,0.76,2,-5.726,1,0.0787,0.291,0,0.632,0.394,127.984,180129,4
320561,Compensating (feat. Young Thug),AMINÉ,https://open.spotify.com/track/1Tpn9QCsj746NNbDxQ24gr,1Tpn9QCsj746NNbDxQ24gr,0.867,0.616,5,-5.405,0,0.169,0.292,0,0.253,0.495,98.017,197856,4
321964,Stay Gold,BTS,https://open.spotify.com/track/3Ys2PYl1wyPKQIwyqhP9cQ,3Ys2PYl1wyPKQIwyqhP9cQ,0.723,0.634,1,-5.415,1,0.0542,0.0892,0,0.0787,0.582,129.017,243267,4
322363,Party Girl (Remix),"STAYSOLIDROCKY, LIL UZI VERT",https://open.spotify.com/track/1eIsyfDHoEbemSnQFsgyAv,1eIsyfDHoEbemSnQFsgyAv,0.752,0.375,6,-10.157,0,0.204,0.533,0,0.175,0.591,129.995,147673,4
322198,TELL ME WHY,THE KID LAROI,https://open.spotify.com/track/27BBfeJZBFlZ60Sgx7iOgL,27BBfeJZBFlZ60Sgx7iOgL,0.6,0.723,6,-4.928,0,0.158,0.109,0,0.167,0.463,149.881,195268,4
322556,La Jeepeta - Remix,"NIO GARCIA, ANUEL AA, MYKE TOWERS, BRRAY, JUANKA",https://open.spotify.com/track/1mohfLaTJtB2RplHLQVM70,1mohfLaTJtB2RplHLQVM70,0.815,0.715,4,-4.65,0,0.207,0.3,4.83e-06,0.091,0.786,176.007,345241,4
323165,Chicken Tenders,DOMINIC FIKE,https://open.spotify.com/track/3D8sT8D3f5egWSQnF0fbqu,3D8sT8D3f5egWSQnF0fbqu,0.746,0.741,11,-5.459,1,0.0567,0.268,0,0.644,0.72,119.983,170405,4
324125,GO (feat. Juice WRLD),THE KID LAROI,https://open.spotify.com/track/2rPHUAeUPbNgTmK18FPTiZ,2rPHUAeUPbNgTmK18FPTiZ,0.487,0.74,6,-4.973,1,0.0944,0.157,0,0.612,0.522,73.779,181688,4
324134,Backyard Boy,CLAIRE ROSINKRANZ,https://open.spotify.com/track/0y9fkzOaaQy4Up22BGUbIp,0y9fkzOaaQy4Up22BGUbIp,0.819,0.642,5,-7.037,1,0.189,0.336,0,0.0735,0.452,138.026,129241,4
323980,august,TAYLOR SWIFT,https://open.spotify.com/track/1X2cYhcDMfDtiRIYHZCpQu,1X2cYhcDMfDtiRIYHZCpQu,0.532,0.623,5,-9.208,1,0.0331,0.538,7.28e-05,0.0925,0.403,89.937,261923,4
323970,cardigan,TAYLOR SWIFT,https://open.spotify.com/track/4LEK9rD7TWIG4FCL1s27XC,4LEK9rD7TWIG4FCL1s27XC,0.613,0.581,0,-8.588,0,0.0424,0.537,0.000345,0.25,0.551,130.033,239560,4
323943,my tears ricochet,TAYLOR SWIFT,https://open.spotify.com/track/1DnpjwTbSwV2V6O4PABMjW,1DnpjwTbSwV2V6O4PABMjW,0.456,0.263,0,-10.63,1,0.0332,0.806,0,0.0749,0.111,129.86,255894,4
323952,invisible string,TAYLOR SWIFT,https://open.spotify.com/track/3yz88FVJQhwG2EqYHw3pkx,3yz88FVJQhwG2EqYHw3pkx,0.653,0.452,4,-11.143,0,0.055,0.838,7.73e-05,0.108,0.45,83.433,252881,4
323963,hoax,TAYLOR SWIFT,https://open.spotify.com/track/6G61EqJgoEJhWaBT34jMyW,6G61EqJgoEJhWaBT34jMyW,0.662,0.181,8,-15.065,1,0.0415,0.966,3.86e-06,0.133,0.429,118.819,220043,4
323964,this is me trying,TAYLOR SWIFT,https://open.spotify.com/track/0j5renyfv1ChCoe1ca7bDP,0j5renyfv1ChCoe1ca7bDP,0.515,0.476,9,-9.843,1,0.0328,0.314,4.74e-05,0.171,0.412,135.886,195097,4
324423,Obediently Yours,LOGIC,https://open.spotify.com/track/6K2WirQZkriGBTliRuL7Y7,6K2WirQZkriGBTliRuL7Y7,0.561,0.905,6,-4.606,0,0.274,0.917,0.0174,0.573,0.87,85.258,369363,4
325420,SUPERBLOOM,MISTERWIVES,https://open.spotify.com/track/2HvtedoEeymVWrBPyAMNwZ,2HvtedoEeymVWrBPyAMNwZ,0.558,0.889,8,-3.945,1,0.102,0.191,0.000387,0.328,0.716,170.102,213547,4
325271,Party Girl,STAYSOLIDROCKY,https://open.spotify.com/track/3IJYUaN3tx04S4TYyZHKoP,3IJYUaN3tx04S4TYyZHKoP,0.73,0.439,6,-9.864,0,0.0609,0.747,0,0.0988,0.615,130.09,147800,4
325890,Hawái,MALUMA,https://open.spotify.com/track/4uoR6qeWeuL4Qeu2qJzkuG,4uoR6qeWeuL4Qeu2qJzkuG,0.787,0.728,6,-3.455,0,0.389,0.189,2.29e-05,0.0629,0.545,180.066,200198,4
325998,Be Happy,DIXIE,https://open.spotify.com/track/1KVQBPyORdhfITlixROtvC,1KVQBPyORdhfITlixROtvC,0.722,0.658,0,-4.94,1,0.119,0.208,0,0.249,0.592,87.004,198966,4
326589,Roses - Imanbek Remix,SAINT JHN,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5,2Wo6QQD1KMDWeFkkjLqwx5,0.785,0.721,8,-5.457,1,0.0506,0.0149,0.00432,0.285,0.894,121.962,176219,4
326533,3 Musketeers,"NEXTYOUNGIN, PPCOCAINE",https://open.spotify.com/track/2gSbNY2qXZ5mPVixrMaFrY,2gSbNY2qXZ5mPVixrMaFrY,0.91,0.617,0,-10.234,1,0.0847,0.258,0,0.122,0.572,104.972,166857,4
326705,Mr Loverman,RICKY MONTGOMERY,https://open.spotify.com/track/594dAKfWYKj53Usd6DTbUs,594dAKfWYKj53Usd6DTbUs,0.641,0.527,0,-6.697,1,0.0256,0.243,2.51e-05,0.25,0.485,130.018,216880,3
326993,PEEP HOLE,DABABY,https://open.spotify.com/track/5GATP9D34th0D88vlKi38F,5GATP9D34th0D88vlKi38F,0.833,0.513,11,-9.865,1,0.392,0.00332,0.000133,0.115,0.478,127.884,136587,4
327616,Walk Em Down (feat. Roddy Ricch),NLE CHOPPA,https://open.spotify.com/track/0VTfHLWzaUUb2Lbw84xOdX,0VTfHLWzaUUb2Lbw84xOdX,0.867,0.744,2,-5.171,1,0.227,0.268,0,0.0713,0.645,84.005,173288,4
327605,Stay High,JUICE WRLD,https://open.spotify.com/track/21CkzgKCBCq5V4XKjiGSIj,21CkzgKCBCq5V4XKjiGSIj,0.745,0.5,8,-6.184,1,0.135,0.439,0,0.0943,0.433,76.968,168685,4
327560,Hate The Other Side (with Marshmello & The Kid Laroi),"JUICE WRLD, POLO G",https://open.spotify.com/track/0ada5XsQGLPUVbmTCkAP49,0ada5XsQGLPUVbmTCkAP49,0.701,0.65,6,-6.313,1,0.104,0.291,0,0.112,0.647,90.003,160212,4
327578,Conversations,JUICE WRLD,https://open.spotify.com/track/4K06PO78fW4mnBVenxGNob,4K06PO78fW4mnBVenxGNob,0.747,0.622,11,-5.825,1,0.0838,0.176,0,0.151,0.57,159.93,181661,4
327587,Narrow Road (feat. Lil Baby),NLE CHOPPA,https://open.spotify.com/track/4LcK9e7Sls3xlBth2WuBp2,4LcK9e7Sls3xlBth2WuBp2,0.614,0.553,7,-8.225,1,0.169,0.0306,0,0.203,0.161,159.999,240297,4
327624,Blood On My Jeans,JUICE WRLD,https://open.spotify.com/track/0fCwrjKfWxF3xQhZrYUw4T,0fCwrjKfWxF3xQhZrYUw4T,0.868,0.55,6,-6.417,1,0.226,0.183,0,0.109,0.464,117.943,154767,4
327643,Heat Waves,GLASS ANIMALS,https://open.spotify.com/track/3USxtqRwSYz57Ewm6wWRMp,3USxtqRwSYz57Ewm6wWRMp,0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,238805,4
327467,Man Of The Year,JUICE WRLD,https://open.spotify.com/track/7AvprzMsRJpybaalckaT8c,7AvprzMsRJpybaalckaT8c,0.621,0.695,4,-5.124,1,0.0911,0.00584,0,0.086,0.298,173.966,136408,4
327471,Titanic,JUICE WRLD,https://open.spotify.com/track/1YM6c2sxbf2Jacl9IFgn4I,1YM6c2sxbf2Jacl9IFgn4I,0.567,0.545,1,-6.668,0,0.0448,0.168,0,0.112,0.234,174.146,176650,4
327479,Up Up And Away,JUICE WRLD,https://open.spotify.com/track/7pbg3ABlAZv2NiIdKbBBFm,7pbg3ABlAZv2NiIdKbBBFm,0.661,0.665,4,-6.356,0,0.053,0.538,0,0.0981,0.486,75.059,147548,4
327465,Bad Energy,JUICE WRLD,https://open.spotify.com/track/7d94IqWX2UmSKMGUYSGFJG,7d94IqWX2UmSKMGUYSGFJG,0.654,0.452,7,-6.36,1,0.0439,0.17,0,0.114,0.532,138.034,186749,4
327462,Tell Me U Luv Me (with Trippie Redd),JUICE WRLD,https://open.spotify.com/track/5JAYDuLRkODlVt6dgoalKk,5JAYDuLRkODlVt6dgoalKk,0.66,0.76,2,-5.726,1,0.0787,0.291,0,0.632,0.394,127.984,180129,4
327434,Mood (feat. iann dior),24KGOLDN,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq,3tjFYV6RSFtuktYl3ZtYcq,0.7,0.722,7,-3.558,0,0.0369,0.221,0,0.272,0.756,90.989,140526,4
327493,Camelot,NLE CHOPPA,https://open.spotify.com/track/1dQTv4cqCDZfiKJtKh2njP,1dQTv4cqCDZfiKJtKh2njP,0.787,0.713,7,-5.252,1,0.401,0.0849,0,0.717,0.761,175.046,148759,4
327452,Fighting Demons,JUICE WRLD,https://open.spotify.com/track/0440JCJyIAmINA8KcYgFb5,0440JCJyIAmINA8KcYgFb5,0.707,0.67,7,-6.328,0,0.257,0.0813,0,0.098,0.235,163.099,200629,4
327530,Screw Juice,JUICE WRLD,https://open.spotify.com/track/4F6YLjakjqWFTgC5qfEwPQ,4F6YLjakjqWFTgC5qfEwPQ,0.595,0.528,5,-7.371,0,0.0935,0.082,0,0.142,0.515,150.075,179464,4
327533,One Margarita,LUKE BRYAN,https://open.spotify.com/track/1Y3TlYJNhIa7k4YAvFkJAB,1Y3TlYJNhIa7k4YAvFkJAB,0.641,0.842,9,-4.872,1,0.0464,0.0969,0,0.169,0.738,89.997,193427,4
327539,Righteous,JUICE WRLD,https://open.spotify.com/track/5dOxHHMOFAbG3VH23t0xNm,5dOxHHMOFAbG3VH23t0xNm,0.706,0.625,0,-7.426,1,0.0314,0.0417,0,0.129,0.225,142.948,242181,4
327549,Life's A Mess (feat. Halsey),JUICE WRLD,https://open.spotify.com/track/5wWAwzGp2OaaoIkwcz6wZs,5wWAwzGp2OaaoIkwcz6wZs,0.63,0.446,1,-8.9,1,0.0351,0.337,0,0.166,0.177,143.078,202193,4
327542,my ex's best friend (with blackbear),MACHINE GUN KELLY,https://open.spotify.com/track/70rFIfYN7lU6iTgUIVP42w,70rFIfYN7lU6iTgUIVP42w,0.728,0.685,5,-5.096,0,0.0433,0.00391,0,0.152,0.33,124.934,138970,4
327509,Shotta Flow 5,NLE CHOPPA,https://open.spotify.com/track/1KeOwT07PfITzBbSKZ1Djs,1KeOwT07PfITzBbSKZ1Djs,0.806,0.749,1,-5.268,1,0.328,0.0838,0,0.0621,0.77,140.032,145167,4
327517,Dreamland,GLASS ANIMALS,https://open.spotify.com/track/2LiDZmGERLzjrtBTCofj2G,2LiDZmGERLzjrtBTCofj2G,0.253,0.352,8,-11.509,1,0.0357,0.883,0.00191,0.0668,0.099,141.97,203492,5
327514,Can't Die,JUICE WRLD,https://open.spotify.com/track/4PPLJAEYBSOcnzr9TZoqf9,4PPLJAEYBSOcnzr9TZoqf9,0.652,0.671,2,-5.89,1,0.0756,0.0222,0,0.107,0.274,84.008,182922,4
328359,Coochie,"YN JAY, LOUIE RAY",https://open.spotify.com/track/4820JwhI58LKLgUoirjqkq,4820JwhI58LKLgUoirjqkq,0.696,0.483,11,-12.187,0,0.352,0.617,0.000214,0.142,0.538,96.883,164640,4
328332,I Want It,JUICE WRLD,https://open.spotify.com/track/2SVx3uds6jTWALFxevIWMA,2SVx3uds6jTWALFxevIWMA,0.288,0.638,4,-6.935,0,0.0779,0.133,8.16e-05,0.14,0.147,66.424,173114,3
328422,Make It Sweet,OLD DOMINION,https://open.spotify.com/track/3Mnr3yyQk1aUPYgbpOQE31,3Mnr3yyQk1aUPYgbpOQE31,0.424,0.837,7,-4.453,1,0.0472,0.0373,0,0.0665,0.554,180.175,187000,4
329312,Buss It,ERICA BANKS,https://open.spotify.com/track/6NWdgyVsjp2bJ11PToXCr1,6NWdgyVsjp2bJ11PToXCr1,0.918,0.434,9,-9.541,1,0.173,0.569,3.14e-06,0.123,0.75,109.997,188735,4
329285,One Man Band,OLD DOMINION,https://open.spotify.com/track/7cA3PnUQDlUyBBwpRozQeo,7cA3PnUQDlUyBBwpRozQeo,0.706,0.358,6,-8.331,1,0.0347,0.677,0,0.107,0.478,75.991,186240,4
329302,F2020,AVENUE BEAT,https://open.spotify.com/track/7opTGnWVJcm1e5mWWOldpg,7opTGnWVJcm1e5mWWOldpg,0.702,0.597,2,-7.067,1,0.207,0.587,3.62e-06,0.112,0.383,85.016,181852,4
329266,24 (feat. Lil Baby),MONEY MAN,https://open.spotify.com/track/7v96VvFLS0wSYT8kewNLRy,7v96VvFLS0wSYT8kewNLRy,0.868,0.638,2,-7.746,1,0.0736,0.146,0.0565,0.0931,0.459,126.03,182857,4
329610,Mr. Brightside,THE KILLERS,https://open.spotify.com/track/003vvx7Niy0yvhvHt4a68B,003vvx7Niy0yvhvHt4a68B,0.352,0.911,1,-5.23,1,0.0747,0.00121,0,0.0995,0.236,148.033,222973,4
330157,Narrow Road (feat. Lil Baby),NLE CHOPPA,https://open.spotify.com/track/0mCiEhtdRn5YYhefLXcxI7,0mCiEhtdRn5YYhefLXcxI7,0.614,0.553,7,-8.225,1,0.169,0.0306,0,0.203,0.161,159.999,240297,4
330134,GIVE HEAVEN SOME HELL,HARDY,https://open.spotify.com/track/5nra2uQhiaYKKpemgiDNC3,5nra2uQhiaYKKpemgiDNC3,0.64,0.843,11,-4.977,1,0.0362,0.0526,0,0.0853,0.54,126.061,217802,4
330851,You Get The Glory,JONATHAN TRAYLOR,https://open.spotify.com/track/0BhYHmteTasqTgZa3V5G0h,0BhYHmteTasqTgZa3V5G0h,0.341,0.378,11,-10.416,1,0.0338,0.361,0,0.0896,0.171,171.9,232013,4
331097,queen of broken hearts,BLACKBEAR,https://open.spotify.com/track/1HKl3RJInVzf5ObVnM644j,1HKl3RJInVzf5ObVnM644j,0.717,0.712,0,-6.098,1,0.0765,0.00663,0,0.0756,0.825,97.019,171172,4
331071,me & ur ghost,BLACKBEAR,https://open.spotify.com/track/38KsRHYE10bG0paU78gL9r,38KsRHYE10bG0paU78gL9r,0.742,0.679,7,-4.594,1,0.0259,0.0488,0,0.0754,0.856,100.041,201398,4
331137,hot girl bummer,BLACKBEAR,https://open.spotify.com/track/2mt1IqcFyY1zmYZT8Q3xw9,2mt1IqcFyY1zmYZT8Q3xw9,0.782,0.559,6,-7.106,0,0.0767,0.125,0,0.385,0.685,129.992,188344,1
330956,Dynamite,BTS,https://open.spotify.com/track/0v1x6rN6JHRapa03JElljE,0v1x6rN6JHRapa03JElljE,0.746,0.765,6,-4.41,0,0.0993,0.0112,0,0.0936,0.737,114.044,199054,4
331417,Shotta Flow 5,NLE CHOPPA,https://open.spotify.com/track/6pOpsuCxYF1cuRkHBPDigj,6pOpsuCxYF1cuRkHBPDigj,0.806,0.749,1,-5.268,1,0.328,0.0838,0,0.0621,0.77,140.032,145167,4
331382,Put Your Records On,RITT MOMNEY,https://open.spotify.com/track/1fah1uAs7HeTYDlNftKr3K,1fah1uAs7HeTYDlNftKr3K,0.399,0.492,6,-10.777,0,0.0538,0.058,0.00101,0.11,0.159,91.066,210463,4
331934,Deep Reverence (feat. Nipsey Hussle),BIG SEAN,https://open.spotify.com/track/7MRCoIgpn1if1BcH9QpI9G,7MRCoIgpn1if1BcH9QpI9G,0.662,0.861,9,-4.759,0,0.306,0.154,0,0.377,0.254,92.047,230906,4
332838,Never Really Over,KATY PERRY,https://open.spotify.com/track/1IIV8jglA0klVZy17q665k,1IIV8jglA0klVZy17q665k,0.77,0.881,8,-4.776,1,0.067,0.217,0,0.324,0.367,99.995,223297,4
332900,Daisies,KATY PERRY,https://open.spotify.com/track/367wyLNqQMr5e8S2E6Zvpp,367wyLNqQMr5e8S2E6Zvpp,0.642,0.546,1,-5.377,1,0.0407,0.0825,0,0.0989,0.142,122.165,174313,4
332749,"Lemonade (feat. Gunna, Don Toliver & NAV)",INTERNET MONEY,https://open.spotify.com/track/2DQNYMRjisN3KAPj1bEwOI,2DQNYMRjisN3KAPj1bEwOI,0.8,0.658,1,-6.142,0,0.079,0.25,0,0.111,0.462,140.042,195429,4
332975,Cry About It Later,KATY PERRY,https://open.spotify.com/track/1RsD951uUUlJx0MRioZfev,1RsD951uUUlJx0MRioZfev,0.692,0.67,2,-5.829,0,0.0871,0.0796,1.65e-05,0.248,0.445,126.004,189773,4
333655,Dynamite,BTS,https://open.spotify.com/track/0t1kP63rueHleOhQkYSXFY,0t1kP63rueHleOhQkYSXFY,0.746,0.765,6,-4.41,0,0.0993,0.0112,0,0.0936,0.737,114.044,199054,4
334677,GOOBA,6IX9INE,https://open.spotify.com/track/6qiiDtFAJjyEhoZVcf6ovL,6qiiDtFAJjyEhoZVcf6ovL,0.611,0.688,1,-5.688,1,0.341,0.0264,0,0.251,0.393,178.462,132303,4
334542,Harder Than My Demons,BIG SEAN,https://open.spotify.com/track/23XTYrwfHXY8H1PuQYJbDA,23XTYrwfHXY8H1PuQYJbDA,0.736,0.735,1,-6.2,1,0.112,0.0907,0,0.209,0.398,107.029,131274,4
334508,Caramelo,OZUNA,https://open.spotify.com/track/5Jm4w8jmPEBTLjI9vH4fXo,5Jm4w8jmPEBTLjI9vH4fXo,0.735,0.791,6,-4.462,1,0.0679,0.0529,0.000146,0.145,0.697,168.087,217240,4
335031,7 Summers,MORGAN WALLEN,https://open.spotify.com/track/0tbjiOUl4k492KPdWZS9sy,0tbjiOUl4k492KPdWZS9sy,0.457,0.774,0,-5.201,1,0.0336,0.428,4.29e-05,0.119,0.59,203.863,210123,4
334995,More Than My Hometown,MORGAN WALLEN,https://open.spotify.com/track/0eBXyY4SatzpE7opnzgXvz,0eBXyY4SatzpE7opnzgXvz,0.621,0.882,6,-5.01,1,0.0459,0.601,0,0.132,0.574,126.014,216573,4
335020,Cover Me Up,MORGAN WALLEN,https://open.spotify.com/track/7Jd0VVrzeTTWipxSzJ81aC,7Jd0VVrzeTTWipxSzJ81aC,0.525,0.437,2,-8.285,1,0.0272,0.236,7.03e-06,0.121,0.195,127.994,292663,3
336198,Callin (feat. Snoop Dogg),YOUNGBOY NEVER BROKE AGAIN,https://open.spotify.com/track/0IUW6b1taJKyKt6hyagmTG,0IUW6b1taJKyKt6hyagmTG,0.848,0.617,10,-5.484,0,0.294,0.00283,0,0.0751,0.713,160.917,143045,4
336288,Kacey Talk,YOUNGBOY NEVER BROKE AGAIN,https://open.spotify.com/track/1SF8piqsZWn86DajVKih8F,1SF8piqsZWn86DajVKih8F,0.877,0.607,10,-7.818,0,0.15,0.535,0,0.138,0.773,127.055,151249,4
336529,Onna Come Up,LIL EAZZYY,https://open.spotify.com/track/0s8QrhtXW1Av2tuLLerDjN,0s8QrhtXW1Av2tuLLerDjN,0.793,0.571,1,-9.247,1,0.249,0.382,5.27e-06,0.101,0.616,150.052,128078,4
337432,Lets Link,WHOHEEM,https://open.spotify.com/track/6fMzgFFGzWCwiHMzDzNpp5,6fMzgFFGzWCwiHMzDzNpp5,0.839,0.683,10,-9.232,0,0.165,0.00667,0,0.241,0.522,120.003,159955,4
338110,Blastoff (feat. Juice Wrld & Trippie Redd),"INTERNET MONEY, DIPLO",https://open.spotify.com/track/7dH9TPjTWQ60wOJkmYay8a,7dH9TPjTWQ60wOJkmYay8a,0.761,0.517,5,-6.916,1,0.0927,0.114,0,0.157,0.46,147.912,174730,4
