,title,artist,url
320194,Come & Go (with Marshmello),JUICE WRLD,https://open.spotify.com/track/4Lxseh0wN7N0ljiOh8KwbU
320673,Come & Go (with Marshmello),JUICE WRLD,https://open.spotify.com/track/7y7w4tl4MaRC2UMEj1mPtr
320675,Wishing Well,JUICE WRLD,https://open.spotify.com/track/6o3QUC5oAE4g6WxRIFcZtb
320676,Righteous,JUICE WRLD,https://open.spotify.com/track/615vw74T1NebV8pKoutm2J
320678,Tell Me U Luv Me (with Trippie Redd),JUICE WRLD,https://open.spotify.com/track/7iIzwqG5UxPYwTYUUK4pzU
320561,Compensating (feat. Young Thug),AMINÉ,https://open.spotify.com/track/1Tpn9QCsj746NNbDxQ24gr
321964,Stay Gold,BTS,https://open.spotify.com/track/3Ys2PYl1wyPKQIwyqhP9cQ
322363,Party Girl (Remix),"STAYSOLIDROCKY, LIL UZI VERT",https://open.spotify.com/track/1eIsyfDHoEbemSnQFsgyAv
322198,TELL ME WHY,THE KID LAROI,https://open.spotify.com/track/27BBfeJZBFlZ60Sgx7iOgL
322556,La Jeepeta - Remix,"NIO GARCIA, ANUEL AA, MYKE TOWERS, BRRAY, JUANKA",https://open.spotify.com/track/1mohfLaTJtB2RplHLQVM70
323165,Chicken Tenders,DOMINIC FIKE,https://open.spotify.com/track/3D8sT8D3f5egWSQnF0fbqu
324125,GO (feat. Juice WRLD),THE KID LAROI,https://open.spotify.com/track/2rPHUAeUPbNgTmK18FPTiZ
324134,Backyard Boy,CLAIRE ROSINKRANZ,https://open.spotify.com/track/0y9fkzOaaQy4Up22BGUbIp
323980,august,TAYLOR SWIFT,https://open.spotify.com/track/1X2cYhcDMfDtiRIYHZCpQu
323970,cardigan,TAYLOR SWIFT,https://open.spotify.com/track/4LEK9rD7TWIG4FCL1s27XC
323943,my tears ricochet,TAYLOR SWIFT,https://open.spotify.com/track/1DnpjwTbSwV2V6O4PABMjW
323952,invisible string,TAYLOR SWIFT,https://open.spotify.com/track/3yz88FVJQhwG2EqYHw3pkx
323963,hoax,TAYLOR SWIFT,https://open.spotify.com/track/6G61EqJgoEJhWaBT34jMyW
323964,this is me trying,TAYLOR SWIFT,https://open.spotify.com/track/0j5renyfv1ChCoe1ca7bDP
324423,Obediently Yours,LOGIC,https://open.spotify.com/track/6K2WirQZkriGBTliRuL7Y7
325420,SUPERBLOOM,MISTERWIVES,https://open.spotify.com/track/2HvtedoEeymVWrBPyAMNwZ
325271,Party Girl,STAYSOLIDROCKY,https://open.spotify.com/track/3IJYUaN3tx04S4TYyZHKoP
325890,Hawái,MALUMA,https://open.spotify.com/track/4uoR6qeWeuL4Qeu2qJzkuG
325998,Be Happy,DIXIE,https://open.spotify.com/track/1KVQBPyORdhfITlixROtvC
326589,Roses - Imanbek Remix,SAINT JHN,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5
326533,3 Musketeers,"NEXTYOUNGIN, PPCOCAINE",https://open.spotify.com/track/2gSbNY2qXZ5mPVixrMaFrY
326705,Mr Loverman,RICKY MONTGOMERY,https://open.spotify.com/track/594dAKfWYKj53Usd6DTbUs
326993,PEEP HOLE,DABABY,https://open.spotify.com/track/5GATP9D34th0D88vlKi38F
327616,Walk Em Down (feat. Roddy Ricch),NLE CHOPPA,https://open.spotify.com/track/0VTfHLWzaUUb2Lbw84xOdX
327605,Stay High,JUICE WRLD,https://open.spotify.com/track/21CkzgKCBCq5V4XKjiGSIj
327560,Hate The Other Side (with Marshmello & The Kid Laroi),"JUICE WRLD, POLO G",https://open.spotify.com/track/0ada5XsQGLPUVbmTCkAP49
327578,Conversations,JUICE WRLD,https://open.spotify.com/track/4K06PO78fW4mnBVenxGNob
327587,Narrow Road (feat. Lil Baby),NLE CHOPPA,https://open.spotify.com/track/4LcK9e7Sls3xlBth2WuBp2
327624,Blood On My Jeans,JUICE WRLD,https://open.spotify.com/track/0fCwrjKfWxF3xQhZrYUw4T
327643,Heat Waves,GLASS ANIMALS,https://open.spotify.com/track/3USxtqRwSYz57Ewm6wWRMp
327467,Man Of The Year,JUICE WRLD,https://open.spotify.com/track/7AvprzMsRJpybaalckaT8c
327471,Titanic,JUICE WRLD,https://open.spotify.com/track/1YM6c2sxbf2Jacl9IFgn4I
327479,Up Up And Away,JUICE WRLD,https://open.spotify.com/track/7pbg3ABlAZv2NiIdKbBBFm
327465,Bad Energy,JUICE WRLD,https://open.spotify.com/track/7d94IqWX2UmSKMGUYSGFJG
327462,Tell Me U Luv Me (with Trippie Redd),JUICE WRLD,https://open.spotify.com/track/5JAYDuLRkODlVt6dgoalKk
327434,Mood (feat. iann dior),24KGOLDN,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
327493,Camelot,NLE CHOPPA,https://open.spotify.com/track/1dQTv4cqCDZfiKJtKh2njP
327452,Fighting Demons,JUICE WRLD,https://open.spotify.com/track/0440JCJyIAmINA8KcYgFb5
327530,Screw Juice,JUICE WRLD,https://open.spotify.com/track/4F6YLjakjqWFTgC5qfEwPQ
327533,One Margarita,LUKE BRYAN,https://open.spotify.com/track/1Y3TlYJNhIa7k4YAvFkJAB
327539,Righteous,JUICE WRLD,https://open.spotify.com/track/5dOxHHMOFAbG3VH23t0xNm
327549,Life's A Mess (feat. Halsey),JUICE WRLD,https://open.spotify.com/track/5wWAwzGp2OaaoIkwcz6wZs
327542,my ex's best friend (with blackbear),MACHINE GUN KELLY,https://open.spotify.com/track/70rFIfYN7lU6iTgUIVP42w
327509,Shotta Flow 5,NLE CHOPPA,https://open.spotify.com/track/1KeOwT07PfITzBbSKZ1Djs
327517,Dreamland,GLASS ANIMALS,https://open.spotify.com/track/2LiDZmGERLzjrtBTCofj2G
327514,Can't Die,JUICE WRLD,https://open.spotify.com/track/4PPLJAEYBSOcnzr9TZoqf9
328359,Coochie,"YN JAY, LOUIE RAY",https://open.spotify.com/track/4820JwhI58LKLgUoirjqkq
328332,I Want It,JUICE WRLD,https://open.spotify.com/track/2SVx3uds6jTWALFxevIWMA
328422,Make It Sweet,OLD DOMINION,https://open.spotify.com/track/3Mnr3yyQk1aUPYgbpOQE31
329312,Buss It,ERICA BANKS,https://open.spotify.com/track/6NWdgyVsjp2bJ11PToXCr1
329285,One Man Band,OLD DOMINION,https://open.spotify.com/track/7cA3PnUQDlUyBBwpRozQeo
329302,F2020,AVENUE BEAT,https://open.spotify.com/track/7opTGnWVJcm1e5mWWOldpg
329266,24 (feat. Lil Baby),MONEY MAN,https://open.spotify.com/track/7v96VvFLS0wSYT8kewNLRy
329610,Mr. Brightside,THE KILLERS,https://open.spotify.com/track/003vvx7Niy0yvhvHt4a68B
330157,Narrow Road (feat. Lil Baby),NLE CHOPPA,https://open.spotify.com/track/0mCiEhtdRn5YYhefLXcxI7
330134,GIVE HEAVEN SOME HELL,HARDY,https://open.spotify.com/track/5nra2uQhiaYKKpemgiDNC3
330851,You Get The Glory,JONATHAN TRAYLOR,https://open.spotify.com/track/0BhYHmteTasqTgZa3V5G0h
331097,queen of broken hearts,BLACKBEAR,https://open.spotify.com/track/1HKl3RJInVzf5ObVnM644j
331071,me & ur ghost,BLACKBEAR,https://open.spotify.com/track/38KsRHYE10bG0paU78gL9r
331137,hot girl bummer,BLACKBEAR,https://open.spotify.com/track/2mt1IqcFyY1zmYZT8Q3xw9
330956,Dynamite,BTS,https://open.spotify.com/track/0v1x6rN6JHRapa03JElljE
331417,Shotta Flow 5,NLE CHOPPA,https://open.spotify.com/track/6pOpsuCxYF1cuRkHBPDigj
331382,Put Your Records On,RITT MOMNEY,https://open.spotify.com/track/1fah1uAs7HeTYDlNftKr3K
331934,Deep Reverence (feat. Nipsey Hussle),BIG SEAN,https://open.spotify.com/track/7MRCoIgpn1if1BcH9QpI9G
332838,Never Really Over,KATY PERRY,https://open.spotify.com/track/1IIV8jglA0klVZy17q665k
332900,Daisies,KATY PERRY,https://open.spotify.com/track/367wyLNqQMr5e8S2E6Zvpp
332749,"Lemonade (feat. Gunna, Don Toliver & NAV)",INTERNET MONEY,https://open.spotify.com/track/2DQNYMRjisN3KAPj1bEwOI
332975,Cry About It Later,KATY PERRY,https://open.spotify.com/track/1RsD951uUUlJx0MRioZfev
333655,Dynamite,BTS,https://open.spotify.com/track/0t1kP63rueHleOhQkYSXFY
334677,GOOBA,6IX9INE,https://open.spotify.com/track/6qiiDtFAJjyEhoZVcf6ovL
334542,Harder Than My Demons,BIG SEAN,https://open.spotify.com/track/23XTYrwfHXY8H1PuQYJbDA
334508,Caramelo,OZUNA,https://open.spotify.com/track/5Jm4w8jmPEBTLjI9vH4fXo
335031,7 Summers,MORGAN WALLEN,https://open.spotify.com/track/0tbjiOUl4k492KPdWZS9sy
334995,More Than My Hometown,MORGAN WALLEN,https://open.spotify.com/track/0eBXyY4SatzpE7opnzgXvz
335020,Cover Me Up,MORGAN WALLEN,https://open.spotify.com/track/7Jd0VVrzeTTWipxSzJ81aC
336198,Callin (feat. Snoop Dogg),YOUNGBOY NEVER BROKE AGAIN,https://open.spotify.com/track/0IUW6b1taJKyKt6hyagmTG
336288,Kacey Talk,YOUNGBOY NEVER BROKE AGAIN,https://open.spotify.com/track/1SF8piqsZWn86DajVKih8F
336529,Onna Come Up,LIL EAZZYY,https://open.spotify.com/track/0s8QrhtXW1Av2tuLLerDjN
337432,Lets Link,WHOHEEM,https://open.spotify.com/track/6fMzgFFGzWCwiHMzDzNpp5
338110,Blastoff (feat. Juice Wrld & Trippie Redd),"INTERNET MONEY, DIPLO",https://open.spotify.com/track/7dH9TPjTWQ60wOJkmYay8a
338180,Our Time,LIL TECCA,https://open.spotify.com/track/2WxUIiq06XXPYWl9YcRJnD
338130,Without You,"LUKE COMBS, AMANDA SHIRES",https://open.spotify.com/track/34slXA5D75T5S0dwYYRd4J
337996,Said Sum,MONEYBAGG YO,https://open.spotify.com/track/3sKz6Sd72K0ofPWcJPPk6H
338002,Out Of Love (feat. Internet Money),LIL TECCA,https://open.spotify.com/track/0IJA9KP6rT55jrP1YpTdhx
338023,Kings & Queens,AVA MAX,https://open.spotify.com/track/1InCpEliLCkWHOBdXW7XSx
338223,Better Together,LUKE COMBS,https://open.spotify.com/track/6gdLyYNuhWBzqwlOFSsXC7
339861,Run,JOJI,https://open.spotify.com/track/1zmgEIHE0eXH0IhBGuoTkP
339865,Sanctuary,JOJI,https://open.spotify.com/track/5F1ZmucV0uJY14y2dYKePa
339907,Gimme Love,JOJI,https://open.spotify.com/track/5jSBnH9NyaNP5zdSB3pwgu
339879,bloody valentine,MACHINE GUN KELLY,https://open.spotify.com/track/6mADjHs6FXdroPzEGW6KVJ
341213,This Is Halloween,THE CITIZENS OF HALLOWEEN,https://open.spotify.com/track/0yURuYmnz9tl4K04e5Y6aQ
341204,Ashes,STELLAR,https://open.spotify.com/track/3Pj6u2KTgepyyidp5xfbHp
341247,The Chain - 2004 Remaster,FLEETWOOD MAC,https://open.spotify.com/track/5e9TFTbltYBg2xThimr0rU
341625,Ice Cream (with Selena Gomez),BLACKPINK,https://open.spotify.com/track/4JUPEh2DVSXFGExu4Uxevz
341632,Inhale,BRYSON TILLER,https://open.spotify.com/track/0ycIrEpkyb4lrqE7M1emju
341637,How You Like That,BLACKPINK,https://open.spotify.com/track/4SFknyjLcyTLJFPKD2m96o
341556,Levitating (feat. DaBaby),DUA LIPA,https://open.spotify.com/track/463CkQjx2Zk1yXoBuierM9
343011,Drip Like ME,KENNDOG,https://open.spotify.com/track/6S6FVfLInBO3NcC1BsJPYv
343331,Stunnin' (feat. Harm Franklin),CURTIS WATERS,https://open.spotify.com/track/2JSmxLqt8h7ZpJJkfuLJvK
343297,The Bigger Picture,LIL BABY,https://open.spotify.com/track/3HNWVQHXpW70ubsDhvnegu
343275,Sleepy Hollow,TRIPPIE REDD,https://open.spotify.com/track/3v84EI4rMdsqJ95MxwIjQa
343761,Die Very Rough,MARIO JUDAH,https://open.spotify.com/track/1AyrLa7PkFQvt1A6XQY3ff
344126,Levitating (feat. DaBaby),DUA LIPA,https://open.spotify.com/track/6OqrJqDMu15AGJHJazg9Nr
343987,Gone Too Soon,ANDREW JANNAKOS,https://open.spotify.com/track/7mDZ2NdYOeKFcz2zGnKBwU
346109,Astronaut In The Ocean,MASKED WOLF,https://open.spotify.com/track/0jdso14vaFnpRazMLEZovF
346480,Spicy (feat. Post Malone),TY DOLLA $IGN,https://open.spotify.com/track/5nWVyZaCwtfAkBnwDuXjBh
346856,Refrigerator Door,LUKE COMBS,https://open.spotify.com/track/3bfuN2UbSYYqCLG3cdweGf
346822,Even Though I'm Leaving,LUKE COMBS,https://open.spotify.com/track/5Fhe63YOMZsGdB3CgCDuBi
346832,Lovin' On You,LUKE COMBS,https://open.spotify.com/track/0nYvjcSlCgjcwogQAwIwNp
346927,Michelle,SIR CHLOE,https://open.spotify.com/track/48rZVgAGm0OlbbxjikCpqm
346879,By Yourself (feat. Jhené Aiko & Mustard),TY DOLLA $IGN,https://open.spotify.com/track/1psvnQxSDdIKTDM2Jm8QKt
346702,positions,ARIANA GRANDE,https://open.spotify.com/track/7igeByaBM0MgGsgXtNxDJ7
346778,Blue Collar Boys,LUKE COMBS,https://open.spotify.com/track/0wovagMoJqtU8LUvDQnewu
346797,All Over Again,LUKE COMBS,https://open.spotify.com/track/1qUIg2DIRjuSFLBzwZ4QyE
346791,Nothing Like You,LUKE COMBS,https://open.spotify.com/track/38gbVnKWI8xEd7AnqS9aiZ
346776,What You See Is What You Get,LUKE COMBS,https://open.spotify.com/track/273TiTHLlHSRe5zrzs7wvD
346751,"1, 2 Many","LUKE COMBS, BROOKS & DUNN",https://open.spotify.com/track/226le7T3p82reYWzsi9Hsz
346767,Moon Over Mexico,LUKE COMBS,https://open.spotify.com/track/2h4fQzNmlhTrqJmwpGus0N
347671,Ophelia,THE LUMINEERS,https://open.spotify.com/track/5NORWMFC27ywGSZxi8uquP
348363,Ghostbusters,RAY PARKER JR.,https://open.spotify.com/track/6thXB4RmajS4oZPNiBAKy0
348660,off the table (with The Weeknd),ARIANA GRANDE,https://open.spotify.com/track/0K2UmT0JOcEaLssWda2703
348653,pov,ARIANA GRANDE,https://open.spotify.com/track/1bj8x3ERN9gSc2NfJIpc76
348622,DÁKITI,"BAD BUNNY, JHAY CORTEZ",https://open.spotify.com/track/47EiUVwUp4C9fGccaPuUCS
348518,Diamonds,SAM SMITH,https://open.spotify.com/track/1hJIbOjWpid6LtnozHmzRS
348890,Sweet but Psycho,AVA MAX,https://open.spotify.com/track/3tNE4i6TBqMdyTZxHDAn9B
348740,Somebody's Watching Me - Single Version,ROCKWELL,https://open.spotify.com/track/513JwqDfENCJ0Woi0T42qy
350362,Gdzie jest biały węgorz ? (Zejście),CYPIS,https://open.spotify.com/track/6ZKCcRjkXXUk67OfqS2fJT
350420,Whoopty,CJ,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA
350250,SO DONE,THE KID LAROI,https://open.spotify.com/track/3qgPpwtuRu5oP8EtFSj8HE
351094,Take Me Where Your Heart Is,Q,https://open.spotify.com/track/62kHSw6wBh4c6UemJCb5p6
351109,Adderall (Corvette Corvette),POPP HUNNA,https://open.spotify.com/track/1vegxkqCzUudYAdLxkuJHG
351414,Dancing in My Room,347AIDAN,https://open.spotify.com/track/6Pgmqg15yVexuOgtzuxwoX
351234,Demons and Monsters,347AIDAN,https://open.spotify.com/track/7u9BIFBgxuqntGW7wO5lMs
352067,Starting Over,CHRIS STAPLETON,https://open.spotify.com/track/3K07bGe8iljQ3mOKArHLDo
352152,Little Dark Age,MGMT,https://open.spotify.com/track/2Y0iGXY6m6immVb2ktbseM
352153,Arcade,DUNCAN LAURENCE,https://open.spotify.com/track/4DDc6FU5EwFTcXKkzUzENh
352415,Sleigh Ride,THE RONETTES,https://open.spotify.com/track/46UMwpkxyIwzqhsaONm4wf
352577,A Holly Jolly Christmas - Single Version,BURL IVES,https://open.spotify.com/track/77khP2fIVhSW23NwxrRluh
353873,Onna Come Up,LIL EAZZYY,https://open.spotify.com/track/0e4A9Fak1nJ7RtBD8YpoEo
353924,Roses - Imanbek Remix,SAINT JHN,https://open.spotify.com/track/5f5tMrP3ZZbNtiLIHKOQLS
353928,One Of Them Girls,LEE BRICE,https://open.spotify.com/track/6uyiyatWPCqC59Mm4rO8xL
353929,Don’t Stop (feat. Young Thug),MEGAN THEE STALLION,https://open.spotify.com/track/0W7R5wlb4rjvowSPOY7c8m
353894,Girls in the Hood,MEGAN THEE STALLION,https://open.spotify.com/track/7yiSvALPjMrBLDDrbcDRNy
353790,Prisoner (feat. Dua Lipa),MILEY CYRUS,https://open.spotify.com/track/5JqZ3oqF00jkT81foAFvqg
354977,Christmas (Baby Please Come Home),DARLENE LOVE,https://open.spotify.com/track/2DomOAEa6ghF8BzOES61tK
355324,I Saw Mommy Kissing Santa Claus,THE JACKSON 5,https://open.spotify.com/track/3lkYS3iMpWMVpaJ0yJAFrJ
355333,"Signed, Sealed, Delivered (I'm Yours)",STEVIE WONDER,https://open.spotify.com/track/2eF8pWbiivYsYRpbntYsnc
355269,My Girl,THE TEMPTATIONS,https://open.spotify.com/track/745H5CctFr12Mo7cqa1BMH
355571,Rudolph The Red-Nosed Reindeer,BURL IVES,https://open.spotify.com/track/47otoIkhx3fkdivEXL5OB6
355645,Heart Of Glass (Live from the iHeart Festival),MILEY CYRUS,https://open.spotify.com/track/5GK1GYXH16RdfmltogHhAk
355457,Midnight Sky,MILEY CYRUS,https://open.spotify.com/track/4i2qxFEVVUi8yOYoxB8TCX
357070,Feliz Navidad,JOSÉ FELICIANO,https://open.spotify.com/track/3qCeq0rWK67SoBDgFd2sId
357029,Roses - Imanbek Remix,SAINT JHN,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb
357191,Wonder,SHAWN MENDES,https://open.spotify.com/track/6ZuahEctZD6w75peme58hm
357201,Sleigh Ride,THE RONETTES,https://open.spotify.com/track/7fUYUcWy853HS8YJn0b3Sr
357207,Monster (Shawn Mendes & Justin Bieber),SHAWN MENDES,https://open.spotify.com/track/1HbA4N1MiOsPthALesGFR1
357246,Christmas (Baby Please Come Home),DARLENE LOVE,https://open.spotify.com/track/47ohYW8e7dxCYn9qbUMBCI
358871,Way Out (feat. Big Sean),JACK HARLOW,https://open.spotify.com/track/6rLi6PyWXu1rPlShuIZpj6
359120,Line Without a Hook,RICKY MONTGOMERY,https://open.spotify.com/track/5NvOZCjZaGGGL597exlQWv
358984,Tyler Herro,JACK HARLOW,https://open.spotify.com/track/3w1WjD2zJqjBjDz5fwqQPJ
359320,Beautiful Trip,KID CUDI,https://open.spotify.com/track/4IIuCotvqijraSdnVLaFnM
359214,Lovin’ Me (feat. Phoebe Bridgers),KID CUDI,https://open.spotify.com/track/3JdwGk8j7lHN5qdzJZklam
359212,Sept. 16,KID CUDI,https://open.spotify.com/track/3Uw2se3aQU1UFrpRBvBnB4
359758,Snowman,SIA,https://open.spotify.com/track/7uoFMmxln0GPXQ0AcCBXRq
360465,Cool Yule,"LOUIS ARMSTRONG, THE COMMANDERS",https://open.spotify.com/track/6FZlvKQe2wMGBo3QUYauch
361090,Frosty the Snowman,THE RONETTES,https://open.spotify.com/track/0OcpVNf7hnJBPbTFMSG7CI
361823,Adderall (Corvette Corvette) - Remix,"POPP HUNNA, LIL UZI VERT",https://open.spotify.com/track/2Y3USTCETS4xbjJOzT1Icm
362066,Santa's Coming for Us,SIA,https://open.spotify.com/track/1N1ZpYUJc9fwrqk53FGgWv
362143,廻廻奇譚,EVE,https://open.spotify.com/track/5MVjxslIF7mVtYo75Nk445
362182,My Only Wish (This Year),BRITNEY SPEARS,https://open.spotify.com/track/0YWUHZPJVg4iujddsJDwhM
362332,Hark! The Herald Angels Sing/It Came Upon A Midnight Clear - Medley / Remastered 2006,BING CROSBY,https://open.spotify.com/track/2NJyEvlfpIry6fBm6HgMQv
362204,God Rest Ye Merry Gentlemen,BING CROSBY,https://open.spotify.com/track/0mOUZEuB4zHZKiGph6NjU3
362618,Teenage Dream,KIDD G,https://open.spotify.com/track/2qiPVgSlPaJcQHMsTCvbkP
362670,All I Want (For Christmas),LIAM PAYNE,https://open.spotify.com/track/0JM8LI4HxrQs2Reqr2naYo
362453,Merry Christmas Everyone,SHAKIN' STEVENS,https://open.spotify.com/track/2TE4xW3ImvpltVU0cPcKUn
362499,Bring Me Love,JOHN LEGEND,https://open.spotify.com/track/36myXd7iOvlpoecKzCTHZj
363006,Mr Loverman,RICKY MONTGOMERY,https://open.spotify.com/track/2IVsRhKrx8hlQBOWy4qebo
364211,Feel So Close - Radio Edit,CALVIN HARRIS,https://open.spotify.com/track/1gihuPhrLraKYrJMAEONyc
364198,Wake Me Up,AVICII,https://open.spotify.com/track/0nrRP2bk19rLc0orkWPQk2
364254,Kings & Queens,AVA MAX,https://open.spotify.com/track/7a53HqqArd4b9NF4XAmlbI
365479,Astronaut In The Ocean,MASKED WOLF,https://open.spotify.com/track/3Ofmpyhv5UAQ70mENzB277
366126,Somebody’s Problem,MORGAN WALLEN,https://open.spotify.com/track/42lqBjPYlmL1EXpMDXvhSN
366150,夜に駆ける,YOASOBI,https://open.spotify.com/track/6MCjmGYlw6mQVWRFVgBRvB
365966,Best Friend (feat. Doja Cat),SAWEETIE,https://open.spotify.com/track/2etHQJxIbV0soyPhelVs9Y
365974,This Bar,MORGAN WALLEN,https://open.spotify.com/track/075qcpR3BnxD5CWUIx1HTr
365985,Livin’ The Dream,MORGAN WALLEN,https://open.spotify.com/track/3O9lWje3TSupR4vObAg9Yu
365988,7 Summers,MORGAN WALLEN,https://open.spotify.com/track/23V03OIpI0BpblCZredJGe
365989,More Than My Hometown,MORGAN WALLEN,https://open.spotify.com/track/5OELUCYgOHKFAvCERnAvfS
365951,drivers license,OLIVIA RODRIGO,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
365994,Cover Me Up,MORGAN WALLEN,https://open.spotify.com/track/0mKnuxVkPi5h0kuvZl44VM
366002,Still Goin Down,MORGAN WALLEN,https://open.spotify.com/track/1d0rJOxrY9cpoAVgzyYLot
366369,Back In Blood (feat. Lil Durk),POOH SHIESTY,https://open.spotify.com/track/7JuHVG3qQKQKxC4doneXVW
366406,Quittin’ Time,MORGAN WALLEN,https://open.spotify.com/track/7MFuhP7p3fPQc8sYyeWL1x
366429,Need A Boat,MORGAN WALLEN,https://open.spotify.com/track/5UmCoA8uugbNcVAfKMW3P2
366384,Whatcha Think Of Country Now,MORGAN WALLEN,https://open.spotify.com/track/6WqvJZloeOpM8DihbMgIRJ
366221,Me On Whiskey,MORGAN WALLEN,https://open.spotify.com/track/6RhqlFP8FOZLZ4GWqokALY
366223,"Rednecks, Red Letters, Red Dirt",MORGAN WALLEN,https://open.spotify.com/track/5D7PM5yNiHKnU85Y055vvb
366198,Whiskey’d My Way,MORGAN WALLEN,https://open.spotify.com/track/6HsXpHn2s6S9arU3Wy7ndc
366201,Pick Up Your Feelings,JAZMINE SULLIVAN,https://open.spotify.com/track/4k2cAUUPp3VZdK4gwG9pxy
366203,Still Goin Down,MORGAN WALLEN,https://open.spotify.com/track/2Qz8kpCjxulML39zB6gQxY
366279,Dangerous,MORGAN WALLEN,https://open.spotify.com/track/1MX19fnaW1OUQoglWTYaOo
366290,7 Summers,MORGAN WALLEN,https://open.spotify.com/track/4obHzpwGrjoTuZh2DItEMZ
367290,Wildest Dreams,DUOMO,https://open.spotify.com/track/2fuiA0FQANMrcr2jXMc0nP
367864,Adderall (Corvette Corvette) - Remix,"POPP HUNNA, LIL UZI VERT",https://open.spotify.com/track/5RP2sGNT81pSfljW6TzIu7
367883,Daisy,ASHNIKKO,https://open.spotify.com/track/2g1KggY9PKvsoEAOaiz4xx
367684,Better,ZAYN,https://open.spotify.com/track/5CBnWXD8M7e8Q6WubFLtXy
367768,Vibez,ZAYN,https://open.spotify.com/track/6T6D9CIrHkALcHPafDFA6L
368855,Pick Up Your Feelings,JAZMINE SULLIVAN,https://open.spotify.com/track/2I7CJZLo2nDqGuzZJA1XlZ
369183,SO DONE,THE KID LAROI,https://open.spotify.com/track/2gqWRRCXnma9L8xQ1RdemQ
368941,Turning Page,SYDNEY ROSE,https://open.spotify.com/track/2QFyOnJfJ49OnNgMvKXvTM
369657,Lo Vas A Olvidar (with ROSALÍA),BILLIE EILISH,https://open.spotify.com/track/0psS4i5YooJrXfDnGvWRLi
370688,Wellerman,THE LONGEST JOHNS,https://open.spotify.com/track/6eCtiCh03Wd0wjGO9hoArg
371230,Villain,LILY ROSE,https://open.spotify.com/track/6PXUv7YuTC2Ua1rowd9Uql
371271,Road Of The Lonely Ones,MADLIB,https://open.spotify.com/track/026pfPaB52WIGawu0PzN5j
371930,It's Okay To Cry,SOPHIE,https://open.spotify.com/track/7nKiLyUUSbNUwaoMBzBeQO
371728,Faceshopping,SOPHIE,https://open.spotify.com/track/0y4YmA9UGpQnWdIFbWBHu0
372242,Buss It,ERICA BANKS,https://open.spotify.com/track/25j0Sape7qZbq6ZPLFefTT
372667,Do A Bitch,KALI,https://open.spotify.com/track/3q9TWSotxyhIxhPPPe5sZ2
373076,Up,CARDI B,https://open.spotify.com/track/1XXimziG1uhM0eDNCZCrUl
373811,Earned It (Fifty Shades Of Grey),THE WEEKND,https://open.spotify.com/track/4frLb7nWtsz2ymBE6k2GRP
373877,Track Star,MOOSKI,https://open.spotify.com/track/3HftSUCQeDQIG2qzZ16EgB
373742,Can't Feel My Face,THE WEEKND,https://open.spotify.com/track/22VdIZQfgXJea34mQxlt81
374040,Do A Bitch,KALI,https://open.spotify.com/track/5mHrHnIqsPoB5eek6FcYfm
374455,Love Story,TAYLOR SWIFT,https://open.spotify.com/track/7bad461siaxECNlaYsmIo6
374501,I'm not Pretty,JESSIA,https://open.spotify.com/track/3promGTTwsn1N5D6RzaFMV
374849,Astronaut In The Ocean,MASKED WOLF,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
374864,My Wife & 2 Dogs,QUINN XCII,https://open.spotify.com/track/4v2sn6bAwasHE6SPY0zil2
374932,Flames (feat. Avril Lavigne),MOD SUN,https://open.spotify.com/track/4nEYidcaoFBLj9veMFc0Qf
374730,Hadal Ahbek,ISSAM ALNAJJAR,https://open.spotify.com/track/0UdZzUSOLhqIFCU7wHWkgp
374695,You Belong With Me,TAYLOR SWIFT,https://open.spotify.com/track/3OaBCFROgrLRbZGCFP6E3M
374800,Calling My Phone,"LIL TJAY, 6LACK",https://open.spotify.com/track/5Kskr9LcNYa0tpt5f0ZEJx
375136,Arcade,DUNCAN LAURENCE,https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C
375552,The Night We Met,LORD HURON,https://open.spotify.com/track/3hRV0jL3vUpRrcy398teAU
376669,Whoopty,CJ,https://open.spotify.com/track/1t9WgS8FN0534tLBRwbaxO
376505,"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix",ARIANA GRANDE,https://open.spotify.com/track/2sQH02O2HBCPJCztBrCWNa
376684,main thing,ARIANA GRANDE,https://open.spotify.com/track/63WsFFnQ8CL941iZBELYsX
377393,Cigarette Daydreams,CAGE THE ELEPHANT,https://open.spotify.com/track/6EThJr4Dq1Y93JspecGU2F
377713,GOOD TIME,NIKO MOON,https://open.spotify.com/track/2vWFVrnWCKbuG46aG9fXrD
379962,Stay Next To Me (with Chelsea Cutler),QUINN XCII,https://open.spotify.com/track/7kTlHVCARylJAqm40yVoWE
380033,Hold On,JUSTIN BIEBER,https://open.spotify.com/track/4u4NyuceXP7Uzh7XFJKCr1
380186,The Good Ones,GABBY BARRETT,https://open.spotify.com/track/3hLuHKzG1cmlRpq53ZVWd8
380563,Believe For It - Live,CECE WINANS,https://open.spotify.com/track/48xkeL7pEY4x2q2sz1vLMD
